Source Plate Barcode	Source Well	Destination Plate Barcode	Destination Well	Transfer Volume
Plate1	Mix 9 well	destPlate1	M2	1000
Plate1	Mix 9 well	destPlate1	N2	1000
Plate1	Mix 9 well	destPlate1	O2	1000
Plate1	Mix 9 well	destPlate1	P2	1000
Plate1	Mix 9 well	destPlate1	A3	1000
Plate1	Mix 9 well	destPlate1	B3	1000
Plate1	Mix 9 well	destPlate1	C3	1000
Plate1	Mix 9 well	destPlate1	D3	1000
Plate1	Mix 9 well	destPlate1	E3	1000
Plate1	Mix 9 well	destPlate1	F3	1000
Plate1	Mix 9 well	destPlate1	G3	1000
Plate1	Mix 9 well	destPlate1	H3	1000
Plate1	Mix 9 well	destPlate1	I3	1000
Plate1	Mix 9 well	destPlate1	J3	1000
Plate1	Mix 9 well	destPlate1	K3	1000
Plate1	Mix 9 well	destPlate1	L3	1000
Plate1	Mix 9 well	destPlate1	M3	1000
Plate1	Mix 9 well	destPlate1	N3	1000
Plate1	Mix 9 well	destPlate1	O3	1000
Plate1	Mix 9 well	destPlate1	P3	1000
Plate1	Mix 9 well	destPlate1	A4	1000
Plate1	Mix 9 well	destPlate1	B4	1000
Plate1	Mix 9 well	destPlate1	C4	1000
Plate1	Mix 9 well	destPlate1	D4	1000
Plate1	Mix 9 well	destPlate1	E4	1000
Plate1	Mix 9 well	destPlate1	F4	1000
Plate1	Mix 9 well	destPlate1	G4	1000
Plate1	Mix 9 well	destPlate1	H4	1000
Plate1	Mix 9 well	destPlate1	I4	1000
Plate1	Mix 9 well	destPlate1	J4	1000
Plate1	Mix 9 well	destPlate1	K4	1000
Plate1	Mix 9 well	destPlate1	L4	1000
Plate1	Mix 9 well	destPlate1	M4	1000
Plate1	Mix 9 well	destPlate1	N4	1000
Plate1	Mix 9 well	destPlate1	O4	1000
Plate1	Mix 9 well	destPlate1	P4	1000
Plate1	Mix 9 well	destPlate1	A5	1000
Plate1	Mix 9 well	destPlate1	B5	1000
Plate1	Mix 9 well	destPlate1	C5	1000
Plate1	Mix 9 well	destPlate1	D5	1000
Plate1	Mix 9 well	destPlate1	E5	1000
Plate1	Mix 9 well	destPlate1	F5	1000
Plate1	Mix 9 well	destPlate1	G5	1000
Plate1	Mix 9 well	destPlate1	H5	1000
Plate1	Mix 9 well	destPlate1	I5	1000
Plate1	Mix 9 well	destPlate1	J5	1000
Plate1	Mix 9 well	destPlate1	K5	1000
Plate1	Mix 9 well	destPlate1	L5	1000
Plate1	Mix 9 well	destPlate1	M5	1000
Plate1	Mix 9 well	destPlate1	N5	1000
Plate1	Mix 9 well	destPlate1	O5	1000
Plate1	Mix 9 well	destPlate1	P5	1000
Plate1	Mix 9 well	destPlate1	A6	1000
Plate1	Mix 9 well	destPlate1	B6	1000
Plate1	Mix 9 well	destPlate1	C6	1000
Plate1	Mix 9 well	destPlate1	D6	1000
Plate1	Mix 9 well	destPlate1	E6	1000
Plate1	Mix 9 well	destPlate1	F6	1000
Plate1	Mix 9 well	destPlate1	G6	1000
Plate1	Mix 9 well	destPlate1	H6	1000
Plate1	Mix 9 well	destPlate1	I6	1000
Plate1	Mix 9 well	destPlate1	J6	1000
Plate1	Mix 9 well	destPlate1	K6	1000
Plate1	Mix 9 well	destPlate1	L6	1000
Plate1	Mix 9 well	destPlate1	M6	1000
Plate1	Mix 9 well	destPlate1	N6	1000
Plate1	Mix 9 well	destPlate1	O6	1000
Plate1	Mix 9 well	destPlate1	P6	1000
Plate1	Mix 9 well	destPlate1	A7	1000
Plate1	Mix 9 well	destPlate1	B7	1000
Plate1	Mix 9 well	destPlate1	C7	1000
Plate1	Water well	destPlate1	A1	936
Plate1	Water well	destPlate1	B1	410
Plate1	Water well	destPlate1	C1	274
Plate1	Water well	destPlate1	D1	596
Plate1	Water well	destPlate1	E1	408
Plate1	Water well	destPlate1	F1	640
Plate1	Water well	destPlate1	G1	310
Plate1	Water well	destPlate1	H1	916
Plate1	Water well	destPlate1	I1	850
Plate1	Water well	destPlate1	J1	990
Plate1	Water well	destPlate1	K1	776
Plate1	Water well	destPlate1	L1	796
Plate1	Water well	destPlate1	M1	714
Plate1	Water well	destPlate1	N1	434
Plate1	Water well	destPlate1	O1	720
Plate1	Water well	destPlate1	P1	1070
Plate1	Water well	destPlate1	A2	194
Plate1	Water well	destPlate1	B2	856
Plate1	Water well	destPlate1	C2	154
Plate1	Water well	destPlate1	D2	490
Plate1	Water well	destPlate1	E2	580
Plate1	Water well	destPlate1	F2	630
Plate1	Water well	destPlate1	G2	140
Plate1	Water well	destPlate1	H2	428
Plate1	Water well	destPlate1	I2	428
Plate1	Water well	destPlate1	J2	256
Plate1	Water well	destPlate1	K2	280
Plate1	Water well	destPlate1	L2	888
Plate1	Water well	destPlate1	M2	970
Plate1	Water well	destPlate1	N2	640
Plate1	Water well	destPlate1	O2	310
Plate1	Water well	destPlate1	P2	348
Plate1	Water well	destPlate1	A3	320
Plate1	Water well	destPlate1	B3	140
Plate1	Water well	destPlate1	C3	450
Plate1	Water well	destPlate1	D3	490
Plate1	Water well	destPlate1	E3	0
Plate1	Water well	destPlate1	F3	516
Plate1	Water well	destPlate1	G3	550
Plate1	Water well	destPlate1	H3	908
Plate1	Water well	destPlate1	I3	688
Plate1	Water well	destPlate1	J3	780
Plate1	Water well	destPlate1	K3	688
Plate1	Water well	destPlate1	L3	780
Plate1	Water well	destPlate1	M3	74
Plate1	Water well	destPlate1	N3	350
Plate1	Water well	destPlate1	O3	94
Plate1	Water well	destPlate1	P3	848
Plate1	Water well	destPlate1	A4	654
Plate1	Water well	destPlate1	B4	794
Plate1	Water well	destPlate1	C4	990
Plate1	Water well	destPlate1	D4	576
Plate1	Water well	destPlate1	E4	268
Plate1	Water well	destPlate1	F4	776
Plate1	Water well	destPlate1	G4	54
Plate1	Water well	destPlate1	H4	208
Plate1	Water well	destPlate1	I4	688
Plate1	Water well	destPlate1	J4	160
Plate1	Water well	destPlate1	K4	220
Plate1	Water well	destPlate1	L4	596
Plate1	Water well	destPlate1	M4	300
Plate1	Water well	destPlate1	N4	748
Plate1	Water well	destPlate1	O4	140
Plate1	Water well	destPlate1	P4	294
Plate1	Water well	destPlate1	A5	54
Plate1	Water well	destPlate1	B5	310
Plate1	Water well	destPlate1	C5	876
Plate1	Water well	destPlate1	D5	816
Plate1	Water well	destPlate1	E5	834
Plate1	Water well	destPlate1	F5	854
Plate1	Water well	destPlate1	G5	660
Plate1	Water well	destPlate1	H5	328
Plate1	Water well	destPlate1	I5	108
Plate1	Water well	destPlate1	J5	370
Plate1	Water well	destPlate1	K5	334
Plate1	Water well	destPlate1	L5	430
Plate1	Water well	destPlate1	M5	970
Plate1	Water well	destPlate1	N5	794
Plate1	Water well	destPlate1	O5	256
Plate1	Water well	destPlate1	P5	148
Plate1	Water well	destPlate1	A6	320
Plate1	Water well	destPlate1	B6	668
Plate1	Water well	destPlate1	C6	216
Plate1	Water well	destPlate1	D6	1016
Plate1	Water well	destPlate1	E6	516
Plate1	Water well	destPlate1	F6	436
Plate1	Water well	destPlate1	G6	380
Plate1	Water well	destPlate1	H6	134
Plate1	Water well	destPlate1	I6	348
Plate1	Water well	destPlate1	J6	596
Plate1	Water well	destPlate1	K6	290
Plate1	Water well	destPlate1	L6	828
Plate1	Water well	destPlate1	M6	780
Plate1	Water well	destPlate1	N6	334
Plate1	Water well	destPlate1	O6	234
Plate1	Water well	destPlate1	P6	450
Plate1	Water well	destPlate1	A7	660
Plate1	Water well	destPlate1	B7	296
Plate1	Water well	destPlate1	C7	714
