Mg-glutamate	k-glutamate	Sodium oxalate	3-PGA	NTP	NAD	Folinic acid	Spermidine	tRNA	Amino acids	Extract	HEPES	GOI-DNA	GFP-DNA	Water
0.4952380952380952	0.6339285714285715	0.0	0.17142857142857143	0.01904761904761905	2.1645021645021645	0.01400560224089636	0.030952380952380953	0.23809523809523808	0.16666666666666669	0.0	0.0	0.0	0.0	6.066135090399797
0.0	1.056547619047619	0.02	0.17142857142857143	0.023809523809523808	0.43290043290043295	0.07002801120448181	0.018571428571428576	0.19047619047619047	0.49999999999999994	2.0	0.08571428571428573	0.0	0.0	5.430523936847466
0.37142857142857144	0.6339285714285715	0.08	0.17142857142857143	0.01904761904761905	1.7316017316017318	0.05602240896358544	0.018571428571428576	0.047619047619047616	0.49999999999999994	0.0	0.0	0.0	0.0	6.370352049910873
0.37142857142857144	0.2113095238095238	0.06000000000000001	0.17142857142857143	0.0	1.7316017316017318	0.07002801120448181	0.018571428571428576	0.14285714285714288	0.0	2.0	0.14285714285714288	0.0	0.0	5.079917876241405
0.4952380952380952	0.2113095238095238	0.0	0.0	0.0	1.2987012987012991	0.04201680672268908	0.024761904761904763	0.19047619047619047	0.16666666666666669	0.0	0.1142857142857143	0.0	0.0	7.456543799337917
0.4952380952380952	0.8452380952380952	0.06000000000000001	0.1285714285714286	0.023809523809523808	1.7316017316017318	0.05602240896358544	0.030952380952380953	0.14285714285714288	0.8333333333333333	0.6666666666666666	0.028571428571428574	0.0	0.0	4.957137764196588
0.37142857142857144	0.0	0.06000000000000001	0.04285714285714286	0.01904761904761905	0.43290043290043295	0.04201680672268908	0.018571428571428576	0.19047619047619047	0.49999999999999994	2.6666666666666665	0.14285714285714288	0.0	0.0	5.513177998472115
0.0	0.8452380952380952	0.0	0.17142857142857143	0.01904761904761905	0.0	0.07002801120448181	0.018571428571428576	0.047619047619047616	0.16666666666666669	0.6666666666666666	0.08571428571428573	0.0	0.0	7.9090196078431365
0.1238095238095238	0.0	0.0	0.17142857142857143	0.01904761904761905	0.0	0.04201680672268908	0.006190476190476191	0.19047619047619047	0.8333333333333333	3.3333333333333326	0.08571428571428573	0.0	0.0	5.194649859943979
0.619047619047619	0.6339285714285715	0.06000000000000001	0.04285714285714286	0.0047619047619047615	0.0	0.04201680672268908	0.024761904761904763	0.14285714285714288	0.8333333333333333	3.3333333333333326	0.08571428571428573	0.0	0.0	4.177387955182073
0.0	1.056547619047619	0.08	0.17142857142857143	0.0	2.1645021645021645	0.07002801120448181	0.030952380952380953	0.14285714285714288	0.0	2.0	0.08571428571428573	0.0	0.0	4.197969824293354
0.4952380952380952	1.056547619047619	0.1	0.1285714285714286	0.014285714285714287	1.7316017316017318	0.04201680672268908	0.030952380952380953	0.19047619047619047	0.6666666666666667	3.3333333333333326	0.14285714285714288	0.0	0.0	2.067452890247007
0.1238095238095238	0.0	0.08	0.17142857142857143	0.0	1.2987012987012991	0.01400560224089636	0.006190476190476191	0.23809523809523808	0.6666666666666667	0.0	0.1142857142857143	0.0	0.0	7.2868169085816135
0.619047619047619	0.2113095238095238	0.1	0.0	0.0047619047619047615	1.2987012987012991	0.07002801120448181	0.006190476190476191	0.14285714285714288	0.8333333333333333	0.0	0.0	0.0	0.0	6.713770690094219
0.1238095238095238	0.8452380952380952	0.0	0.1285714285714286	0.01904761904761905	0.0	0.0	0.024761904761904763	0.19047619047619047	0.0	2.0	0.028571428571428574	0.0	0.0	6.639523809523809
0.37142857142857144	0.6339285714285715	0.0	0.0	0.023809523809523808	0.0	0.01400560224089636	0.0	0.19047619047619047	0.49999999999999994	2.6666666666666665	0.14285714285714288	0.0	0.0	5.456827731092437
0.1238095238095238	0.0	0.0	0.17142857142857143	0.01904761904761905	0.0	0.01400560224089636	0.018571428571428576	0.0	0.49999999999999994	2.0	0.08571428571428573	0.0	0.0	7.067422969187675
0.1238095238095238	1.056547619047619	0.02	0.2142857142857143	0.023809523809523808	0.0	0.07002801120448181	0.024761904761904763	0.14285714285714288	0.16666666666666669	0.0	0.028571428571428574	0.0	0.0	8.128662464985995
0.1238095238095238	0.0	0.08	0.0	0.0047619047619047615	2.1645021645021645	0.05602240896358544	0.024761904761904763	0.0	0.49999999999999994	2.0	0.1142857142857143	0.0	0.0	4.931856378915203
0.0	0.0	0.06000000000000001	0.1285714285714286	0.014285714285714287	0.43290043290043295	0.0	0.024761904761904763	0.19047619047619047	0.8333333333333333	2.0	0.0	0.0	0.0	6.315670995670995
0.4952380952380952	0.6339285714285715	0.06000000000000001	0.17142857142857143	0.014285714285714287	1.7316017316017318	0.01400560224089636	0.006190476190476191	0.23809523809523808	0.6666666666666667	0.0	0.08571428571428573	0.0	0.0	5.882845047109753
0.37142857142857144	1.056547619047619	0.08	0.04285714285714286	0.01904761904761905	0.0	0.04201680672268908	0.024761904761904763	0.0	0.0	3.3333333333333326	0.0	0.0	0.0	5.030007002801121
0.4952380952380952	0.0	0.06000000000000001	0.04285714285714286	0.0047619047619047615	2.1645021645021645	0.01400560224089636	0.018571428571428576	0.0	0.16666666666666669	2.6666666666666665	0.14285714285714288	0.0	0.0	4.223873185637891
0.0	0.6339285714285715	0.1	0.1285714285714286	0.0	2.1645021645021645	0.01400560224089636	0.018571428571428576	0.047619047619047616	0.49999999999999994	2.6666666666666665	0.0	0.0	0.0	3.726135090399797
0.37142857142857144	1.056547619047619	0.0	0.0	0.0	1.2987012987012991	0.0	0.030952380952380953	0.0	0.16666666666666669	2.6666666666666665	0.1142857142857143	0.0	0.0	4.294751082251082
0.619047619047619	0.0	0.08	0.2142857142857143	0.0	1.7316017316017318	0.0	0.0	0.19047619047619047	0.6666666666666667	3.3333333333333326	0.0	0.0	0.0	3.1645887445887446
0.1238095238095238	0.8452380952380952	0.02	0.2142857142857143	0.01904761904761905	1.7316017316017318	0.01400560224089636	0.006190476190476191	0.19047619047619047	0.16666666666666669	3.3333333333333326	0.028571428571428574	0.0	0.0	3.306773618538325
0.4952380952380952	0.8452380952380952	0.08	0.04285714285714286	0.0	0.0	0.0	0.030952380952380953	0.0	0.0	2.6666666666666665	0.14285714285714288	0.0	0.0	5.696190476190476
0.0	0.6339285714285715	0.0	0.2142857142857143	0.0047619047619047615	1.2987012987012991	0.04201680672268908	0.030952380952380953	0.19047619047619047	0.0	2.6666666666666665	0.028571428571428574	0.0	0.0	4.889639037433154
0.4952380952380952	0.8452380952380952	0.1	0.0	0.01904761904761905	2.1645021645021645	0.04201680672268908	0.018571428571428576	0.19047619047619047	0.6666666666666667	2.6666666666666665	0.1142857142857143	0.0	0.0	2.6772905525846706
0.1238095238095238	1.056547619047619	0.1	0.04285714285714286	0.014285714285714287	0.43290043290043295	0.05602240896358544	0.0	0.047619047619047616	0.0	0.6666666666666666	0.028571428571428574	0.0	0.0	7.430720015278839
0.4952380952380952	0.2113095238095238	0.08	0.04285714285714286	0.023809523809523808	1.2987012987012991	0.04201680672268908	0.0	0.047619047619047616	0.16666666666666669	2.6666666666666665	0.028571428571428574	0.0	0.0	4.896543799337918
0.619047619047619	0.2113095238095238	0.06000000000000001	0.04285714285714286	0.01904761904761905	2.1645021645021645	0.01400560224089636	0.0	0.0	0.49999999999999994	2.6666666666666665	0.14285714285714288	0.0	0.0	3.5597065189712245
0.619047619047619	0.0	0.06000000000000001	0.0	0.01904761904761905	0.43290043290043295	0.0	0.030952380952380953	0.0	0.8333333333333333	2.6666666666666665	0.14285714285714288	0.0	0.0	5.195194805194805
0.0	0.8452380952380952	0.1	0.2142857142857143	0.014285714285714287	1.2987012987012991	0.07002801120448181	0.024761904761904763	0.14285714285714288	0.6666666666666667	3.3333333333333326	0.08571428571428573	0.0	0.0	3.2041278329513627
0.37142857142857144	0.8452380952380952	0.06000000000000001	0.0	0.0047619047619047615	0.43290043290043295	0.04201680672268908	0.030952380952380953	0.14285714285714288	0.8333333333333333	0.0	0.028571428571428574	0.0	0.0	7.207939903234021
0.4952380952380952	0.8452380952380952	0.08	0.04285714285714286	0.023809523809523808	0.0	0.04201680672268908	0.018571428571428576	0.047619047619047616	0.8333333333333333	0.6666666666666666	0.1142857142857143	0.0	0.0	6.7903641456582635
0.37142857142857144	0.8452380952380952	0.08	0.04285714285714286	0.0	0.43290043290043295	0.04201680672268908	0.024761904761904763	0.19047619047619047	0.0	2.6666666666666665	0.1142857142857143	0.0	0.0	5.189368474662592
0.0	0.8452380952380952	0.02	0.1285714285714286	0.0047619047619047615	0.0	0.0	0.006190476190476191	0.23809523809523808	0.6666666666666667	2.0	0.1142857142857143	0.0	0.0	5.976190476190476
0.619047619047619	0.6339285714285715	0.08	0.2142857142857143	0.01904761904761905	2.1645021645021645	0.07002801120448181	0.0	0.23809523809523808	0.16666666666666669	2.6666666666666665	0.0	0.0	0.0	3.1277317290552578
0.1238095238095238	0.6339285714285715	0.0	0.04285714285714286	0.023809523809523808	2.1645021645021645	0.05602240896358544	0.018571428571428576	0.0	0.0	0.6666666666666666	0.1142857142857143	0.0	0.0	6.155546855105679
0.1238095238095238	0.8452380952380952	0.02	0.04285714285714286	0.0047619047619047615	1.2987012987012991	0.07002801120448181	0.024761904761904763	0.047619047619047616	0.8333333333333333	0.6666666666666666	0.028571428571428574	0.0	0.0	5.993651642475172
0.1238095238095238	1.056547619047619	0.02	0.0	0.01904761904761905	1.7316017316017318	0.0	0.030952380952380953	0.23809523809523808	0.0	3.3333333333333326	0.0	0.0	0.0	3.446612554112555
0.0	0.0	0.06000000000000001	0.1285714285714286	0.0047619047619047615	2.1645021645021645	0.04201680672268908	0.018571428571428576	0.23809523809523808	0.16666666666666669	0.6666666666666666	0.028571428571428574	0.0	0.0	6.481576266870385
0.4952380952380952	0.6339285714285715	0.02	0.04285714285714286	0.014285714285714287	1.2987012987012991	0.04201680672268908	0.006190476190476191	0.047619047619047616	0.16666666666666669	0.0	0.0	0.0	0.0	7.232496180290298
0.4952380952380952	1.056547619047619	0.08	0.1285714285714286	0.01904761904761905	1.2987012987012991	0.07002801120448181	0.030952380952380953	0.047619047619047616	0.49999999999999994	2.6666666666666665	0.14285714285714288	0.0	0.0	3.4637706900942193
0.1238095238095238	0.6339285714285715	0.0	0.17142857142857143	0.023809523809523808	0.0	0.07002801120448181	0.006190476190476191	0.0	0.0	0.0	0.028571428571428574	0.0	0.0	8.942233893557423
0.619047619047619	0.0	0.1	0.17142857142857143	0.014285714285714287	0.43290043290043295	0.07002801120448181	0.0	0.047619047619047616	0.8333333333333333	2.0	0.1142857142857143	0.0	0.0	5.597071555895086
0.4952380952380952	0.6339285714285715	0.06000000000000001	0.2142857142857143	0.023809523809523808	0.43290043290043295	0.07002801120448181	0.018571428571428576	0.19047619047619047	0.16666666666666669	0.0	0.0	0.0	0.0	7.694095365418895
0.37142857142857144	0.2113095238095238	0.02	0.2142857142857143	0.014285714285714287	1.7316017316017318	0.01400560224089636	0.024761904761904763	0.19047619047619047	0.16666666666666669	2.6666666666666665	0.14285714285714288	0.0	0.0	4.231654570919277
0.0	0.0	0.02	0.17142857142857143	0.014285714285714287	2.1645021645021645	0.01400560224089636	0.024761904761904763	0.23809523809523808	0.49999999999999994	2.0	0.08571428571428573	0.0	0.0	4.767206518971225
0.619047619047619	0.2113095238095238	0.02	0.0	0.01904761904761905	0.43290043290043295	0.07002801120448181	0.024761904761904763	0.14285714285714288	0.0	3.3333333333333326	0.0	0.0	0.0	5.126714413037943
0.37142857142857144	0.8452380952380952	0.1	0.04285714285714286	0.0047619047619047615	0.43290043290043295	0.05602240896358544	0.0	0.0	0.6666666666666667	0.0	0.14285714285714288	0.0	0.0	7.337267634326457
0.1238095238095238	0.2113095238095238	0.1	0.1285714285714286	0.0	1.7316017316017318	0.0	0.024761904761904763	0.14285714285714288	0.0	0.6666666666666666	0.14285714285714288	0.0	0.0	6.727564935064935
0.37142857142857144	0.0	0.06000000000000001	0.2142857142857143	0.0047619047619047615	0.43290043290043295	0.0	0.006190476190476191	0.19047619047619047	0.8333333333333333	3.3333333333333326	0.1142857142857143	0.0	0.0	4.43900432900433
0.4952380952380952	1.056547619047619	0.06000000000000001	0.2142857142857143	0.0047619047619047615	1.7316017316017318	0.0	0.006190476190476191	0.047619047619047616	0.6666666666666667	0.6666666666666666	0.0	0.0	0.0	5.050422077922078
0.37142857142857144	1.056547619047619	0.0	0.17142857142857143	0.0047619047619047615	2.1645021645021645	0.0	0.018571428571428576	0.0	0.0	0.6666666666666666	0.08571428571428573	0.0	0.0	5.4603787878787875
0.0	0.6339285714285715	0.06000000000000001	0.17142857142857143	0.014285714285714287	1.2987012987012991	0.05602240896358544	0.0	0.23809523809523808	0.16666666666666669	0.6666666666666666	0.08571428571428573	0.0	0.0	6.608490578049402
0.0	0.0	0.08	0.1285714285714286	0.0047619047619047615	0.43290043290043295	0.05602240896358544	0.030952380952380953	0.19047619047619047	0.49999999999999994	3.3333333333333326	0.1142857142857143	0.0	0.0	5.1286962057550305
0.619047619047619	0.0	0.0	0.0	0.023809523809523808	1.2987012987012991	0.04201680672268908	0.006190476190476191	0.047619047619047616	0.16666666666666669	2.6666666666666665	0.1142857142857143	0.0	0.0	5.014996180290298
0.0	0.2113095238095238	0.02	0.0	0.023809523809523808	2.1645021645021645	0.01400560224089636	0.024761904761904763	0.14285714285714288	0.49999999999999994	0.0	0.028571428571428574	0.0	0.0	6.870182709447416
0.1238095238095238	0.2113095238095238	0.1	0.1285714285714286	0.0	1.7316017316017318	0.05602240896358544	0.0	0.19047619047619047	0.49999999999999994	2.0	0.028571428571428574	0.0	0.0	4.929637764196587
0.0	0.8452380952380952	0.02	0.17142857142857143	0.0047619047619047615	0.0	0.05602240896358544	0.006190476190476191	0.14285714285714288	0.8333333333333333	3.3333333333333326	0.14285714285714288	0.0	0.0	4.443977591036416
0.37142857142857144	0.0	0.0	0.0	0.0047619047619047615	2.1645021645021645	0.01400560224089636	0.0	0.047619047619047616	0.6666666666666667	2.0	0.1142857142857143	0.0	0.0	4.616730328495035
0.37142857142857144	0.2113095238095238	0.08	0.2142857142857143	0.0	0.0	0.01400560224089636	0.006190476190476191	0.23809523809523808	0.16666666666666669	0.6666666666666666	0.08571428571428573	0.0	0.0	7.9456372549019605
0.619047619047619	0.2113095238095238	0.02	0.0	0.0	0.0	0.05602240896358544	0.006190476190476191	0.047619047619047616	0.6666666666666667	0.6666666666666666	0.028571428571428574	0.0	0.0	7.677906162464986
0.619047619047619	0.2113095238095238	0.1	0.17142857142857143	0.014285714285714287	1.7316017316017318	0.0	0.018571428571428576	0.14285714285714288	0.49999999999999994	0.6666666666666666	0.14285714285714288	0.0	0.0	5.681374458874458
0.1238095238095238	0.8452380952380952	0.06000000000000001	0.0	0.014285714285714287	1.2987012987012991	0.05602240896358544	0.030952380952380953	0.14285714285714288	0.49999999999999994	2.6666666666666665	0.14285714285714288	0.0	0.0	4.118609625668449
0.0	0.2113095238095238	0.02	0.04285714285714286	0.023809523809523808	0.43290043290043295	0.0	0.030952380952380953	0.14285714285714288	0.6666666666666667	2.0	0.1142857142857143	0.0	0.0	6.314361471861472
0.37142857142857144	0.8452380952380952	0.0	0.1285714285714286	0.023809523809523808	1.7316017316017318	0.0	0.006190476190476191	0.23809523809523808	0.16666666666666669	0.0	0.028571428571428574	0.0	0.0	6.45982683982684
0.619047619047619	1.056547619047619	0.0	0.2142857142857143	0.023809523809523808	2.1645021645021645	0.07002801120448181	0.0	0.0	0.16666666666666669	0.0	0.14285714285714288	0.0	0.0	5.5422555385790675
