	Mg-glutamate	k-glutamate	Sodium oxalate	3-PGA	NTP	NAD	Folinic acid	Spermidine	tRNA	Amino acids	Extract	HEPES	GOI-DNA	GFP-DNA
0	0.0	0.8452380952380952	0.02	0.1285714285714286	0.01904761904761905	1.2987012987012991	0.01400560224089636	0.018571428571428576	0.047619047619047616	0.16666666666666669	0.0	0.08571428571428573	0.0	1.6666666666666665
1	0.4952380952380952	0.8452380952380952	0.0	0.17142857142857143	0.01904761904761905	0.0	0.07002801120448181	0.018571428571428576	0.19047619047619047	0.8333333333333333	0.0	0.028571428571428574	0.0	1.6666666666666665
2	0.4952380952380952	0.0	0.1	0.04285714285714286	0.023809523809523808	2.1645021645021645	0.05602240896358544	0.018571428571428576	0.0	0.49999999999999994	2.0	0.028571428571428574	0.0	1.6666666666666665
3	0.1238095238095238	0.2113095238095238	0.0	0.04285714285714286	0.014285714285714287	1.7316017316017318	0.0	0.018571428571428576	0.23809523809523808	0.16666666666666669	0.0	0.1142857142857143	0.0	1.6666666666666665
4	0.619047619047619	0.0	0.06000000000000001	0.1285714285714286	0.023809523809523808	0.0	0.07002801120448181	0.0	0.0	0.16666666666666669	2.6666666666666665	0.08571428571428573	0.0	1.6666666666666665
5	0.37142857142857144	0.0	0.08	0.0	0.023809523809523808	0.43290043290043295	0.01400560224089636	0.024761904761904763	0.14285714285714288	0.6666666666666667	2.0	0.1142857142857143	0.0	1.6666666666666665
6	0.37142857142857144	0.0	0.06000000000000001	0.17142857142857143	0.0	0.0	0.05602240896358544	0.006190476190476191	0.0	0.6666666666666667	2.6666666666666665	0.0	0.0	1.6666666666666665
7	0.37142857142857144	0.8452380952380952	0.0	0.0	0.014285714285714287	1.7316017316017318	0.07002801120448181	0.030952380952380953	0.0	0.8333333333333333	2.6666666666666665	0.1142857142857143	0.0	1.6666666666666665
8	0.1238095238095238	0.6339285714285715	0.1	0.04285714285714286	0.0	0.0	0.0	0.018571428571428576	0.0	0.6666666666666667	0.6666666666666666	0.14285714285714288	0.0	1.6666666666666665
9	0.619047619047619	0.8452380952380952	0.06000000000000001	0.0	0.0047619047619047615	0.43290043290043295	0.05602240896358544	0.018571428571428576	0.047619047619047616	0.6666666666666667	0.0	0.028571428571428574	0.0	1.6666666666666665
10	0.0	0.6339285714285715	0.1	0.1285714285714286	0.014285714285714287	1.2987012987012991	0.0	0.030952380952380953	0.19047619047619047	0.49999999999999994	0.6666666666666666	0.028571428571428574	0.0	1.6666666666666665
11	0.0	0.2113095238095238	0.1	0.17142857142857143	0.0	1.2987012987012991	0.05602240896358544	0.018571428571428576	0.23809523809523808	0.16666666666666669	3.3333333333333326	0.08571428571428573	0.0	1.6666666666666665
12	0.37142857142857144	0.6339285714285715	0.02	0.04285714285714286	0.0047619047619047615	0.0	0.04201680672268908	0.018571428571428576	0.14285714285714288	0.6666666666666667	0.6666666666666666	0.028571428571428574	0.0	1.6666666666666665
13	0.0	0.2113095238095238	0.1	0.2142857142857143	0.01904761904761905	0.43290043290043295	0.05602240896358544	0.006190476190476191	0.0	0.49999999999999994	2.0	0.08571428571428573	0.0	1.6666666666666665
14	0.1238095238095238	0.0	0.02	0.2142857142857143	0.0	0.0	0.04201680672268908	0.0	0.23809523809523808	0.6666666666666667	2.0	0.028571428571428574	0.0	1.6666666666666665
15	0.1238095238095238	1.056547619047619	0.1	0.2142857142857143	0.01904761904761905	0.0	0.01400560224089636	0.024761904761904763	0.23809523809523808	0.8333333333333333	2.0	0.1142857142857143	0.0	1.6666666666666665
16	0.37142857142857144	0.0	0.1	0.04285714285714286	0.0	2.1645021645021645	0.0	0.030952380952380953	0.23809523809523808	0.8333333333333333	0.6666666666666666	0.0	0.0	1.6666666666666665
17	0.4952380952380952	0.2113095238095238	0.06000000000000001	0.04285714285714286	0.014285714285714287	0.0	0.04201680672268908	0.0	0.14285714285714288	0.49999999999999994	0.0	0.0	0.0	1.6666666666666665
18	0.619047619047619	0.8452380952380952	0.0	0.1285714285714286	0.0047619047619047615	2.1645021645021645	0.0	0.030952380952380953	0.047619047619047616	0.16666666666666669	0.0	0.08571428571428573	0.0	1.6666666666666665
19	0.619047619047619	0.8452380952380952	0.1	0.0	0.0047619047619047615	1.7316017316017318	0.07002801120448181	0.006190476190476191	0.0	0.0	2.0	0.028571428571428574	0.0	1.6666666666666665
20	0.4952380952380952	0.2113095238095238	0.06000000000000001	0.2142857142857143	0.01904761904761905	2.1645021645021645	0.01400560224089636	0.030952380952380953	0.14285714285714288	0.0	3.3333333333333326	0.08571428571428573	0.0	1.6666666666666665
21	0.619047619047619	0.8452380952380952	0.02	0.04285714285714286	0.023809523809523808	1.7316017316017318	0.05602240896358544	0.018571428571428576	0.23809523809523808	0.49999999999999994	2.0	0.08571428571428573	0.0	1.6666666666666665
22	0.4952380952380952	1.056547619047619	0.1	0.1285714285714286	0.01904761904761905	0.43290043290043295	0.01400560224089636	0.024761904761904763	0.047619047619047616	0.6666666666666667	2.0	0.0	0.0	1.6666666666666665
23	0.619047619047619	0.2113095238095238	0.02	0.2142857142857143	0.01904761904761905	2.1645021645021645	0.01400560224089636	0.024761904761904763	0.14285714285714288	0.8333333333333333	0.0	0.0	0.0	1.6666666666666665
24	0.1238095238095238	0.2113095238095238	0.06000000000000001	0.2142857142857143	0.01904761904761905	0.43290043290043295	0.0	0.024761904761904763	0.047619047619047616	0.8333333333333333	3.3333333333333326	0.14285714285714288	0.0	1.6666666666666665
25	0.1238095238095238	0.6339285714285715	0.08	0.04285714285714286	0.014285714285714287	1.7316017316017318	0.04201680672268908	0.018571428571428576	0.19047619047619047	0.16666666666666669	0.6666666666666666	0.08571428571428573	0.0	1.6666666666666665
26	0.0	0.8452380952380952	0.08	0.2142857142857143	0.0047619047619047615	2.1645021645021645	0.05602240896358544	0.0	0.047619047619047616	0.8333333333333333	0.6666666666666666	0.1142857142857143	0.0	1.6666666666666665
27	0.37142857142857144	0.8452380952380952	0.08	0.1285714285714286	0.023809523809523808	1.7316017316017318	0.0	0.0	0.19047619047619047	0.0	3.3333333333333326	0.028571428571428574	0.0	1.6666666666666665
28	0.4952380952380952	0.0	0.06000000000000001	0.17142857142857143	0.014285714285714287	2.1645021645021645	0.0	0.006190476190476191	0.23809523809523808	0.0	2.6666666666666665	0.08571428571428573	0.0	1.6666666666666665
29	0.619047619047619	0.2113095238095238	0.0	0.0	0.023809523809523808	2.1645021645021645	0.04201680672268908	0.024761904761904763	0.23809523809523808	0.0	0.6666666666666666	0.14285714285714288	0.0	1.6666666666666665
30	0.4952380952380952	0.2113095238095238	0.08	0.04285714285714286	0.023809523809523808	0.43290043290043295	0.04201680672268908	0.018571428571428576	0.0	0.16666666666666669	2.6666666666666665	0.14285714285714288	0.0	1.6666666666666665
31	0.37142857142857144	0.2113095238095238	0.02	0.04285714285714286	0.0047619047619047615	1.7316017316017318	0.04201680672268908	0.024761904761904763	0.23809523809523808	0.0	0.6666666666666666	0.0	0.0	1.6666666666666665
32	0.619047619047619	1.056547619047619	0.02	0.2142857142857143	0.014285714285714287	1.7316017316017318	0.0	0.006190476190476191	0.047619047619047616	0.8333333333333333	0.6666666666666666	0.14285714285714288	0.0	1.6666666666666665
33	0.619047619047619	1.056547619047619	0.02	0.17142857142857143	0.0047619047619047615	2.1645021645021645	0.04201680672268908	0.030952380952380953	0.14285714285714288	0.16666666666666669	3.3333333333333326	0.028571428571428574	0.0	1.6666666666666665
34	0.619047619047619	0.6339285714285715	0.1	0.1285714285714286	0.023809523809523808	0.43290043290043295	0.0	0.006190476190476191	0.19047619047619047	0.8333333333333333	2.0	0.028571428571428574	0.0	1.6666666666666665
35	0.37142857142857144	0.0	0.02	0.17142857142857143	0.014285714285714287	1.2987012987012991	0.0	0.024761904761904763	0.23809523809523808	0.0	0.0	0.0	0.0	1.6666666666666665
36	0.1238095238095238	0.6339285714285715	0.0	0.04285714285714286	0.023809523809523808	0.0	0.04201680672268908	0.030952380952380953	0.19047619047619047	0.8333333333333333	3.3333333333333326	0.0	0.0	1.6666666666666665
37	0.4952380952380952	0.2113095238095238	0.06000000000000001	0.2142857142857143	0.0047619047619047615	0.43290043290043295	0.04201680672268908	0.024761904761904763	0.14285714285714288	0.6666666666666667	3.3333333333333326	0.0	0.0	1.6666666666666665
38	0.0	0.0	0.0	0.2142857142857143	0.014285714285714287	2.1645021645021645	0.0	0.0	0.19047619047619047	0.6666666666666667	0.6666666666666666	0.028571428571428574	0.0	1.6666666666666665
39	0.1238095238095238	1.056547619047619	0.0	0.17142857142857143	0.023809523809523808	0.43290043290043295	0.07002801120448181	0.024761904761904763	0.19047619047619047	0.16666666666666669	0.6666666666666666	0.1142857142857143	0.0	1.6666666666666665
40	0.0	1.056547619047619	0.08	0.1285714285714286	0.01904761904761905	1.7316017316017318	0.07002801120448181	0.0	0.23809523809523808	0.8333333333333333	3.3333333333333326	0.08571428571428573	0.0	1.6666666666666665
41	0.0	1.056547619047619	0.06000000000000001	0.0	0.0047619047619047615	0.0	0.05602240896358544	0.006190476190476191	0.047619047619047616	0.49999999999999994	0.0	0.08571428571428573	0.0	1.6666666666666665
42	0.4952380952380952	0.2113095238095238	0.02	0.04285714285714286	0.023809523809523808	0.0	0.0	0.0	0.14285714285714288	0.49999999999999994	0.0	0.028571428571428574	0.0	1.6666666666666665
43	0.1238095238095238	1.056547619047619	0.02	0.1285714285714286	0.023809523809523808	2.1645021645021645	0.05602240896358544	0.018571428571428576	0.19047619047619047	0.0	2.6666666666666665	0.028571428571428574	0.0	1.6666666666666665
44	0.619047619047619	0.0	0.02	0.1285714285714286	0.0	0.0	0.07002801120448181	0.030952380952380953	0.23809523809523808	0.16666666666666669	0.0	0.1142857142857143	0.0	1.6666666666666665
45	0.37142857142857144	0.0	0.1	0.1285714285714286	0.023809523809523808	1.7316017316017318	0.01400560224089636	0.0	0.19047619047619047	0.0	2.0	0.0	0.0	1.6666666666666665
46	0.4952380952380952	0.8452380952380952	0.1	0.2142857142857143	0.014285714285714287	1.2987012987012991	0.07002801120448181	0.006190476190476191	0.19047619047619047	0.16666666666666669	3.3333333333333326	0.08571428571428573	0.0	1.6666666666666665
47	0.37142857142857144	0.0	0.0	0.17142857142857143	0.023809523809523808	1.7316017316017318	0.05602240896358544	0.0	0.14285714285714288	0.0	0.0	0.1142857142857143	0.0	1.6666666666666665
